MementoTimestamp,URI-M,FollowerCount,DateTime
20190826155033,http://web.archive.org/web/20190826155033/https://twitter.com/michaelbennet,38531,2019-08-26 15:50:33
20190826111616,http://web.archive.org/web/20190826111616/https://twitter.com/michaelbennet,38523,2019-08-26 11:16:16
20190826111616,https://web.archive.org/web/20190826111616/https://twitter.com/michaelbennet,38523,2019-08-26 11:16:16
20190826155033,https://web.archive.org/web/20190826155033/https://twitter.com/michaelbennet,38531,2019-08-26 15:50:33
20190827135155,http://web.archive.org/web/20190827135155/https://twitter.com/michaelbennet,38574,2019-08-27 13:51:55
20190827135155,https://web.archive.org/web/20190827135155/https://twitter.com/michaelbennet,38574,2019-08-27 13:51:55
20191002101833,https://web.archive.org/web/20191002101833/https://twitter.com/michaelbennet,39626,2019-10-02 10:18:33
20191002101839,https://web.archive.org/web/20191002101839/https://twitter.com/michaelbennet,39626,2019-10-02 10:18:39
20191009043059,https://web.archive.org/web/20191009043059/https://twitter.com/michaelbennet,39732,2019-10-09 04:30:59
20191009043112,https://web.archive.org/web/20191009043112/https://twitter.com/michaelbennet,39732,2019-10-09 04:31:12
20191009122423,https://web.archive.org/web/20191009122423/https://twitter.com/michaelbennet,39716,2019-10-09 12:24:23
20191009122426,https://web.archive.org/web/20191009122426/https://twitter.com/michaelbennet,39716,2019-10-09 12:24:26
20191009225950,https://web.archive.org/web/20191009225950/https://twitter.com/michaelbennet,39725,2019-10-09 22:59:50
20191009225954,https://web.archive.org/web/20191009225954/https://twitter.com/michaelbennet,39725,2019-10-09 22:59:54
20191015205552,https://web.archive.org/web/20191015205552/https://twitter.com/michaelbennet,39813,2019-10-15 20:55:52
20191015205548,https://web.archive.org/web/20191015205548/https://twitter.com/michaelbennet,39813,2019-10-15 20:55:48
20191015213424,https://web.archive.org/web/20191015213424/https://twitter.com/michaelbennet,39812,2019-10-15 21:34:24
20191015213429,https://web.archive.org/web/20191015213429/https://twitter.com/michaelbennet,39812,2019-10-15 21:34:29
20191016113822,https://web.archive.org/web/20191016113822/https://twitter.com/michaelbennet,39824,2019-10-16 11:38:22
20191016113826,https://web.archive.org/web/20191016113826/https://twitter.com/michaelbennet,39824,2019-10-16 11:38:26
20191017051036,https://web.archive.org/web/20191017051036/https://twitter.com/MichaelBennet,39840,2019-10-17 05:10:36
20191022212541,https://web.archive.org/web/20191022212541/https://twitter.com/michaelbennet,40395,2019-10-22 21:25:41
20191022212545,https://web.archive.org/web/20191022212545/https://twitter.com/michaelbennet,40395,2019-10-22 21:25:45
20191023113650,https://web.archive.org/web/20191023113650/https://twitter.com/michaelbennet,40404,2019-10-23 11:36:50
20191023113655,https://web.archive.org/web/20191023113655/https://twitter.com/michaelbennet,40404,2019-10-23 11:36:55
20191023125927,https://web.archive.org/web/20191023125927/https://twitter.com/michaelbennet,40406,2019-10-23 12:59:27
20191023125932,https://web.archive.org/web/20191023125932/https://twitter.com/michaelbennet,40406,2019-10-23 12:59:32
20191023153856,https://web.archive.org/web/20191023153856/https://twitter.com/michaelbennet,40413,2019-10-23 15:38:56
20191023153901,https://web.archive.org/web/20191023153901/https://twitter.com/michaelbennet,40413,2019-10-23 15:39:01
20191024162408,https://web.archive.org/web/20191024162408/https://twitter.com/michaelbennet,40465,2019-10-24 16:24:08
20191023190444,https://web.archive.org/web/20191023190444/https://twitter.com/michaelbennet,40420,2019-10-23 19:04:44
20191024162415,https://web.archive.org/web/20191024162415/https://twitter.com/michaelbennet,40465,2019-10-24 16:24:15
20191029184642,https://web.archive.org/web/20191029184642/https://twitter.com/michaelbennet,40571,2019-10-29 18:46:42
20191029184646,https://web.archive.org/web/20191029184646/https://twitter.com/michaelbennet,40571,2019-10-29 18:46:46
20191029225900,https://web.archive.org/web/20191029225900/https://twitter.com/michaelbennet,40561,2019-10-29 22:59:00
20191029225916,https://web.archive.org/web/20191029225916/https://twitter.com/michaelbennet,40561,2019-10-29 22:59:16
20191030035847,https://web.archive.org/web/20191030035847/https://twitter.com/michaelbennet,40566,2019-10-30 03:58:47
20191030035851,https://web.archive.org/web/20191030035851/https://twitter.com/michaelbennet,40566,2019-10-30 03:58:51
