MementoTimestamp,URI-M,FollowerCount,DateTime,AbsRelative,AbsPrevRelative,PerRelative,PerPrevRelative,RateRelative,RatePrevRelative
20190405011709,https://webarchive.loc.gov/all/20190405011709/https://twitter.com/timryan,16046,2019-04-05 01:17:09,0,0,0,0,0,0
20190407061457,http://web.archive.org/web/20190407061457/https://twitter.com/timryan,17228,2019-04-07 06:14:57,1182,1182,7.37,7.37,0.0062,0.0062
20190416203055,http://web.archive.org/web/20190416203055/https://twitter.com/TimRyan/,18116,2019-04-16 20:30:55,2070,888,12.9,5.15,0.00203,0.00107
20190423170935,http://web.archive.org/web/20190423170935/https://twitter.com/TimRyan/,18600,2019-04-23 17:09:35,2554,484,15.92,2.67,0.00158,0.00082
20190430064854,http://web.archive.org/web/20190430064854/http://twitter.com/TimRyan,18990,2019-04-30 06:48:54,2944,390,18.35,2.1,0.00135,0.00069
20190501163557,http://web.archive.org/web/20190501163557/http://twitter.com/timryan,19132,2019-05-01 16:35:57,3086,142,19.23,0.75,0.00134,0.00117
20190507181620,http://web.archive.org/web/20190507181620/https://twitter.com/TimRyan,19802,2019-05-07 18:16:20,3756,670,23.41,3.5,0.00133,0.00128
20190510073256,http://web.archive.org/web/20190510073256/https://twitter.com/TimRyan,19902,2019-05-10 07:32:56,3856,100,24.03,0.5,0.00127,0.00045
20190514185617,http://web.archive.org/web/20190514185617/https://twitter.com/TimRyan,20140,2019-05-14 18:56:17,4094,238,25.51,1.2,0.00119,0.00062
20190522025836,http://web.archive.org/web/20190522025836/https://twitter.com/TimRyan,20493,2019-05-22 02:58:36,4447,353,27.71,1.75,0.00109,0.00056
20190525200856,http://web.archive.org/web/20190525200856/https://twitter.com/TimRyan,20626,2019-05-25 20:08:56,4580,133,28.54,0.65,0.00104,0.00041
20190528131914,http://web.archive.org/web/20190528131914/https://twitter.com/TimRyan,20695,2019-05-28 13:19:14,4649,69,28.97,0.33,0.00101,0.00029
20190605044103,http://web.archive.org/web/20190605044103/https://twitter.com/TimRyan,21160,2019-06-05 04:41:03,5114,465,31.87,2.25,0.00097,0.0007
20190612031029,http://web.archive.org/web/20190612031029/https://twitter.com/TimRyan,21447,2019-06-12 03:10:29,5401,287,33.66,1.36,0.00092,0.00048
20190618161230,http://web.archive.org/web/20190618161230/https://twitter.com/timryan,21738,2019-06-18 16:12:30,5692,291,35.47,1.36,0.00088,0.00051
20190626001233,http://web.archive.org/web/20190626001233/https://twitter.com/TimRyan,22333,2019-06-26 00:12:33,6287,595,39.18,2.74,0.00089,0.00094
20190702232324,http://web.archive.org/web/20190702232324/https://twitter.com/TimRyan,25466,2019-07-02 23:23:24,9420,3133,58.71,14.03,0.00123,0.00521
20190709181511,http://web.archive.org/web/20190709181511/https://twitter.com/TimRyan,25865,2019-07-09 18:15:11,9819,399,61.19,1.57,0.00119,0.00068
20190715213153,http://web.archive.org/web/20190715213153/https://twitter.com/timryan,26032,2019-07-15 21:31:53,9986,167,62.23,0.65,0.00113,0.00031
20190722232131,http://web.archive.org/web/20190722232131/http://twitter.com/timryan,26407,2019-07-22 23:21:31,10361,375,64.57,1.44,0.0011,0.00061
20190726071004,http://web.archive.org/web/20190726071004/https://twitter.com/TimRyan,26480,2019-07-26 07:10:04,10434,73,65.03,0.28,0.00108,0.00025
20190730224702,http://web.archive.org/web/20190730224702/https://twitter.com/TimRyan,26670,2019-07-30 22:47:02,10624,190,66.21,0.72,0.00105,0.00047
