MementoTimestamp,URI-M,FollowerCount,DateTime
20190101184831,https://web.archive.org/web/20190101184831/https://twitter.com/MikeBloomberg,2282170,2019-01-01 18:48:31
20190111204145,https://web.archive.org/web/20190111204145/https://twitter.com/mikebloomberg,2284412,2019-01-11 20:41:45
20190115131229,https://web.archive.org/web/20190115131229/https://twitter.com/MikeBloomberg,2284405,2019-01-15 13:12:29
20190115232824,https://web.archive.org/web/20190115232824/https://twitter.com/MikeBloomberg,2284424,2019-01-15 23:28:24
20190118012408,https://web.archive.org/web/20190118012408/https://twitter.com/MikeBloomberg,2284738,2019-01-18 01:24:08
20190202123336,https://web.archive.org/web/20190202123336/https://twitter.com/MikeBloomberg,2286174,2019-02-02 12:33:36
20190209014031,https://web.archive.org/web/20190209014031/https://twitter.com/mikebloomberg,2286367,2019-02-09 01:40:31
20190205112409,https://web.archive.org/web/20190205112409/https://twitter.com/MikeBloomberg,2286599,2019-02-05 11:24:09
20190210020729,https://web.archive.org/web/20190210020729/https://twitter.com/mikebloomberg,2286864,2019-02-10 02:07:29
20190211031412,https://web.archive.org/web/20190211031412/https://twitter.com/mikebloomberg,2287315,2019-02-11 03:14:12
20190212060813,https://web.archive.org/web/20190212060813/https://twitter.com/mikebloomberg,2287596,2019-02-12 06:08:13
20190214071236,https://web.archive.org/web/20190214071236/https://twitter.com/mikebloomberg,2288271,2019-02-14 07:12:36
20190215063235,https://web.archive.org/web/20190215063235/https://twitter.com/mikebloomberg,2288643,2019-02-15 06:32:35
20190213054915,https://web.archive.org/web/20190213054915/https://twitter.com/mikebloomberg,2287855,2019-02-13 05:49:15
20190216042550,https://web.archive.org/web/20190216042550/https://twitter.com/mikebloomberg,2288910,2019-02-16 04:25:50
20190217060210,https://web.archive.org/web/20190217060210/https://twitter.com/mikebloomberg,2289270,2019-02-17 06:02:10
20190218055138,https://web.archive.org/web/20190218055138/https://twitter.com/mikebloomberg,2289548,2019-02-18 05:51:38
20190219075332,https://web.archive.org/web/20190219075332/https://twitter.com/mikebloomberg,2289764,2019-02-19 07:53:32
20190220091034,https://web.archive.org/web/20190220091034/https://twitter.com/mikebloomberg,2290240,2019-02-20 09:10:34
20190221110748,https://web.archive.org/web/20190221110748/https://twitter.com/mikebloomberg,2290672,2019-02-21 11:07:48
20190222113104,https://web.archive.org/web/20190222113104/https://twitter.com/mikebloomberg,2290852,2019-02-22 11:31:04
20190224140259,https://web.archive.org/web/20190224140259/https://twitter.com/mikebloomberg,2291348,2019-02-24 14:02:59
20190223124449,https://web.archive.org/web/20190223124449/https://twitter.com/mikebloomberg,2291019,2019-02-23 12:44:49
20190226165030,https://web.archive.org/web/20190226165030/https://twitter.com/mikebloomberg,2291823,2019-02-26 16:50:30
20190225152705,https://web.archive.org/web/20190225152705/https://twitter.com/mikebloomberg,2291566,2019-02-25 15:27:05
20190227162637,https://web.archive.org/web/20190227162637/https://twitter.com/mikebloomberg,2292035,2019-02-27 16:26:37
20190228011221,https://web.archive.org/web/20190228011221/https://twitter.com/mikebloomberg,2292075,2019-02-28 01:12:21
20190228011215,https://web.archive.org/web/20190228011215/http://twitter.com/mikebloomberg,2292075,2019-02-28 01:12:15
20190301165402,https://web.archive.org/web/20190301165402/https://twitter.com/mikebloomberg,2292396,2019-03-01 16:54:02
20190228164918,https://web.archive.org/web/20190228164918/https://twitter.com/mikebloomberg,2292236,2019-02-28 16:49:18
20190302171116,https://web.archive.org/web/20190302171116/https://twitter.com/mikebloomberg,2292583,2019-03-02 17:11:16
20190301225232,https://web.archive.org/web/20190301225232/https://twitter.com/MikeBloomberg,2292410,2019-03-01 22:52:32
20190303172239,https://web.archive.org/web/20190303172239/https://twitter.com/mikebloomberg,2292715,2019-03-03 17:22:39
20190303231016,https://web.archive.org/web/20190303231016/https://twitter.com/mikebloomberg,2292714,2019-03-03 23:10:16
20190304182053,https://web.archive.org/web/20190304182053/https://twitter.com/mikebloomberg,2292915,2019-03-04 18:20:53
20190305042951,https://web.archive.org/web/20190305042951/https://twitter.com/MikeBloomberg,2292915,2019-03-05 04:29:51
20190305194308,https://web.archive.org/web/20190305194308/https://twitter.com/mikebloomberg,2293045,2019-03-05 19:43:08
20190307025141,https://web.archive.org/web/20190307025141/https://twitter.com/MikeBloomberg,2294763,2019-03-07 02:51:41
20190309022258,https://web.archive.org/web/20190309022258/https://twitter.com/MikeBloomberg,2295130,2019-03-09 02:22:58
20190308030817,https://web.archive.org/web/20190308030817/https://twitter.com/MikeBloomberg,2295016,2019-03-08 03:08:17
20190310014147,https://web.archive.org/web/20190310014147/https://twitter.com/MikeBloomberg,2295282,2019-03-10 01:41:47
20190309125327,https://web.archive.org/web/20190309125327/https://twitter.com/MikeBloomberg,2295201,2019-03-09 12:53:27
20190311024631,https://web.archive.org/web/20190311024631/https://twitter.com/MikeBloomberg,2295414,2019-03-11 02:46:31
20190312045813,https://web.archive.org/web/20190312045813/https://twitter.com/MikeBloomberg,2295450,2019-03-12 04:58:13
20190313051518,https://web.archive.org/web/20190313051518/https://twitter.com/MikeBloomberg,2295286,2019-03-13 05:15:18
20190314031727,https://web.archive.org/web/20190314031727/https://twitter.com/MikeBloomberg,2295440,2019-03-14 03:17:27
20190315035335,https://web.archive.org/web/20190315035335/https://twitter.com/MikeBloomberg,2295440,2019-03-15 03:53:35
20190318031516,https://web.archive.org/web/20190318031516/https://twitter.com/MikeBloomberg,2295766,2019-03-18 03:15:16
20190317024805,https://web.archive.org/web/20190317024805/https://twitter.com/MikeBloomberg,2295671,2019-03-17 02:48:05
20190319040846,https://web.archive.org/web/20190319040846/https://twitter.com/MikeBloomberg,2295846,2019-03-19 04:08:46
20190320033657,https://web.archive.org/web/20190320033657/https://twitter.com/MikeBloomberg,2295979,2019-03-20 03:36:57
20190321045820,https://web.archive.org/web/20190321045820/https://twitter.com/MikeBloomberg,2296144,2019-03-21 04:58:20
20190322033733,https://web.archive.org/web/20190322033733/https://twitter.com/MikeBloomberg,2296387,2019-03-22 03:37:33
20190323044756,https://web.archive.org/web/20190323044756/https://twitter.com/MikeBloomberg,2296577,2019-03-23 04:47:56
20190324052044,https://web.archive.org/web/20190324052044/https://twitter.com/MikeBloomberg,2296753,2019-03-24 05:20:44
20190325045345,https://web.archive.org/web/20190325045345/https://twitter.com/MikeBloomberg,2296823,2019-03-25 04:53:45
