MementoTimestamp,URI-M,FollowerCount,DateTime
20190826132642,http://web.archive.org/web/20190826132642/https://twitter.com/amyklobuchar,752593,2019-08-26 13:26:42
20190529031023,http://web.archive.org/web/20190529031023/https://twitter.com/amyklobuchar,699362,2019-05-29 03:10:23
20190826155207,http://web.archive.org/web/20190826155207/http://twitter.com/amyklobuchar,752657,2019-08-26 15:52:07
20190826155208,http://web.archive.org/web/20190826155208/https://twitter.com/amyklobuchar,752657,2019-08-26 15:52:08
20190827124622,http://web.archive.org/web/20190827124622/https://twitter.com/amyklobuchar,753021,2019-08-27 12:46:22
20190827135247,http://web.archive.org/web/20190827135247/http://twitter.com/amyklobuchar,753050,2019-08-27 13:52:47
20190827135353,http://web.archive.org/web/20190827135353/https://twitter.com/amyklobuchar,753050,2019-08-27 13:53:53
20190827175127,http://web.archive.org/web/20190827175127/https://twitter.com/amyklobuchar,753092,2019-08-27 17:51:27
20190827175121,http://web.archive.org/web/20190827175121/https://twitter.com/amyklobuchar,753092,2019-08-27 17:51:21
20190827212516,http://web.archive.org/web/20190827212516/https://twitter.com/amyklobuchar,753146,2019-08-27 21:25:16
20190827212523,http://web.archive.org/web/20190827212523/https://twitter.com/amyklobuchar,753146,2019-08-27 21:25:23
20190827230759,http://web.archive.org/web/20190827230759/https://twitter.com/amyklobuchar,753181,2019-08-27 23:07:59
20190827230804,http://web.archive.org/web/20190827230804/https://twitter.com/amyklobuchar,753181,2019-08-27 23:08:04
20190828002040,http://web.archive.org/web/20190828002040/https://twitter.com/amyklobuchar,753203,2019-08-28 00:20:40
20190828002043,http://web.archive.org/web/20190828002043/https://twitter.com/amyklobuchar,753203,2019-08-28 00:20:43
20190828141335,http://web.archive.org/web/20190828141335/https://twitter.com/amyklobuchar,753403,2019-08-28 14:13:35
20190830101719,http://web.archive.org/web/20190830101719/https://twitter.com/amyklobuchar,754155,2019-08-30 10:17:19
20190828190439,http://web.archive.org/web/20190828190439/https://twitter.com/amyklobuchar,753502,2019-08-28 19:04:39
20190830193904,http://web.archive.org/web/20190830193904/https://twitter.com/amyklobuchar,754388,2019-08-30 19:39:04
20190903215243,http://web.archive.org/web/20190903215243/https://twitter.com/amyklobuchar,756059,2019-09-03 21:52:43
20190903215248,http://web.archive.org/web/20190903215248/https://twitter.com/amyklobuchar,756059,2019-09-03 21:52:48
20190904122820,http://web.archive.org/web/20190904122820/https://twitter.com/amyklobuchar,756168,2019-09-04 12:28:20
20190904122825,http://web.archive.org/web/20190904122825/https://twitter.com/amyklobuchar,756168,2019-09-04 12:28:25
20190904172959,http://web.archive.org/web/20190904172959/https://twitter.com/amyklobuchar,756285,2019-09-04 17:29:59
20190904173003,http://web.archive.org/web/20190904173003/https://twitter.com/amyklobuchar,756285,2019-09-04 17:30:03
20190905191006,http://web.archive.org/web/20190905191006/https://twitter.com/amyklobuchar,756539,2019-09-05 19:10:06
20190905125932,http://web.archive.org/web/20190905125932/https://twitter.com/amyklobuchar,756539,2019-09-05 12:59:32
20190906122810,http://web.archive.org/web/20190906122810/http://twitter.com/amyklobuchar,756768,2019-09-06 12:28:10
20190906122813,http://web.archive.org/web/20190906122813/https://twitter.com/amyklobuchar,756768,2019-09-06 12:28:13
20190223090556,http://web.archive.org/web/20190223090556/https://twitter.com/amyklobuchar,639351,2019-02-23 09:05:56
20190223132447,http://web.archive.org/web/20190223132447/https://twitter.com/amyklobuchar,639351,2019-02-23 13:24:47
20190402204621,http://web.archive.org/web/20190402204621/https://twitter.com/amyklobuchar,666811,2019-04-02 20:46:21
20190410220415,http://web.archive.org/web/20190410220415/https://twitter.com/amyklobuchar,670350,2019-04-10 22:04:15
20190424160557,http://web.archive.org/web/20190424160557/https://twitter.com/amyklobuchar,679722,2019-04-24 16:05:57
20190510021619,http://web.archive.org/web/20190510021619/https://twitter.com/amyklobuchar,691624,2019-05-10 02:16:19
20190428005534,http://web.archive.org/web/20190428005534/https://twitter.com/amyklobuchar,682280,2019-04-28 00:55:34
20190512110606,http://web.archive.org/web/20190512110606/https://twitter.com/amyklobuchar,692674,2019-05-12 11:06:06
20190904125103,http://web.archive.org/web/20190904125103/https://twitter.com/amyklobuchar,756184,2019-09-04 12:51:03
20190904125111,http://web.archive.org/web/20190904125111/https://twitter.com/amyklobuchar,756184,2019-09-04 12:51:11
20190904130058,http://web.archive.org/web/20190904130058/https://twitter.com/amyklobuchar,756191,2019-09-04 13:00:58
20190904130105,http://web.archive.org/web/20190904130105/https://twitter.com/amyklobuchar,756191,2019-09-04 13:01:05
20190910202411,http://web.archive.org/web/20190910202411/https://twitter.com/amyklobuchar,757986,2019-09-10 20:24:11
20190910202416,http://web.archive.org/web/20190910202416/https://twitter.com/amyklobuchar,757986,2019-09-10 20:24:16
20190910210759,http://web.archive.org/web/20190910210759/https://twitter.com/amyklobuchar,758008,2019-09-10 21:07:59
20190910210812,http://web.archive.org/web/20190910210812/https://twitter.com/amyklobuchar,758008,2019-09-10 21:08:12
20190911020332,http://web.archive.org/web/20190911020332/https://twitter.com/amyklobuchar,758281,2019-09-11 02:03:32
20190911020339,http://web.archive.org/web/20190911020339/https://twitter.com/amyklobuchar,758280,2019-09-11 02:03:39
20190911022325,http://web.archive.org/web/20190911022325/https://twitter.com/amyklobuchar,758298,2019-09-11 02:23:25
20190911022329,http://web.archive.org/web/20190911022329/https://twitter.com/amyklobuchar,758298,2019-09-11 02:23:29
20190911043227,http://web.archive.org/web/20190911043227/https://twitter.com/amyklobuchar,758346,2019-09-11 04:32:27
