MementoTimestamp,URI-M,FollowerCount,DateTime
20190813185640,http://web.archive.org/web/20190813185640/https://twitter.com/GovernorBullock,183807,2019-08-13 18:56:40
20190826094539,http://web.archive.org/web/20190826094539/https://twitter.com/GovernorBullock,184835,2019-08-26 09:45:39
20190813185640,https://web.archive.org/web/20190813185640/https://twitter.com/GovernorBullock,183807,2019-08-13 18:56:40
20190826094539,https://web.archive.org/web/20190826094539/https://twitter.com/GovernorBullock,184835,2019-08-26 09:45:39
20190827215128,https://web.archive.org/web/20190827215128/https://twitter.com/GovernorBullock,185024,2019-08-27 21:51:28
20190827215132,https://web.archive.org/web/20190827215132/https://twitter.com/GovernorBullock,185024,2019-08-27 21:51:32
20190827232110,https://web.archive.org/web/20190827232110/https://twitter.com/GovernorBullock,185026,2019-08-27 23:21:10
20190827232120,https://web.archive.org/web/20190827232120/https://twitter.com/GovernorBullock,185026,2019-08-27 23:21:20
20190903221311,https://web.archive.org/web/20190903221311/https://twitter.com/GovernorBullock,185182,2019-09-03 22:13:11
20190903221316,https://web.archive.org/web/20190903221316/https://twitter.com/GovernorBullock,185182,2019-09-03 22:13:16
20190903222910,https://web.archive.org/web/20190903222910/https://twitter.com/GovernorBullock,185183,2019-09-03 22:29:10
20190903222914,https://web.archive.org/web/20190903222914/https://twitter.com/GovernorBullock,185183,2019-09-03 22:29:14
20190904123910,https://web.archive.org/web/20190904123910/https://twitter.com/GovernorBullock,185265,2019-09-04 12:39:10
20190904123929,https://web.archive.org/web/20190904123929/https://twitter.com/GovernorBullock,185265,2019-09-04 12:39:29
20190905030935,https://web.archive.org/web/20190905030935/https://twitter.com/GovernorBullock,185220,2019-09-05 03:09:35
20190910223147,https://web.archive.org/web/20190910223147/https://twitter.com/GovernorBullock,185460,2019-09-10 22:31:47
20190910223154,https://web.archive.org/web/20190910223154/https://twitter.com/GovernorBullock,185460,2019-09-10 22:31:54
20190911020900,https://web.archive.org/web/20190911020900/https://twitter.com/GovernorBullock,185455,2019-09-11 02:09:00
20190911020906,https://web.archive.org/web/20190911020906/https://twitter.com/GovernorBullock,185455,2019-09-11 02:09:06
20190911022718,https://web.archive.org/web/20190911022718/https://twitter.com/GovernorBullock,185455,2019-09-11 02:27:18
20190911022727,https://web.archive.org/web/20190911022727/https://twitter.com/GovernorBullock,185455,2019-09-11 02:27:27
20190911060717,https://web.archive.org/web/20190911060717/https://twitter.com/GovernorBullock,185383,2019-09-11 06:07:17
