MementoTimestamp,URI-M,FollowerCount,DateTime,AbsRelative,AbsPrevRelative,PerRelative,PerPrevRelative,RateRelative,RatePrevRelative
20190101220713,https://web.archive.org/web/20190101220713/https://twitter.com/TulsiGabbard,216652,2019-01-01 22:07:13,0,0,0,0,0,0
20190102220835,https://web.archive.org/web/20190102220835/https://twitter.com/TulsiGabbard,216704,2019-01-02 22:08:35,52,52,0.02,0.02,0.0006,0.0006
20190104033248,https://web.archive.org/web/20190104033248/https://twitter.com/TulsiGabbard,216864,2019-01-04 03:32:48,212,160,0.1,0.07,0.0011,0.00151
20190105213709,https://web.archive.org/web/20190105213709/https://twitter.com/TulsiGabbard,217462,2019-01-05 21:37:09,810,598,0.37,0.28,0.00236,0.00395
20190106220334,https://web.archive.org/web/20190106220334/https://twitter.com/TulsiGabbard,217626,2019-01-06 22:03:34,974,164,0.45,0.08,0.00226,0.00186
20190108142749,https://web.archive.org/web/20190108142749/https://twitter.com/TulsiGabbard,217782,2019-01-08 14:27:49,1130,156,0.52,0.07,0.00196,0.00107
20190109232802,https://web.archive.org/web/20190109232802/https://twitter.com/TulsiGabbard,218069,2019-01-09 23:28:02,1417,287,0.65,0.13,0.00204,0.00242
20190111231421,https://web.archive.org/web/20190111231421/https://twitter.com/TulsiGabbard,218577,2019-01-11 23:14:21,1925,508,0.89,0.23,0.00222,0.00295
20190113111714,https://web.archive.org/web/20190113111714/https://twitter.com/TulsiGabbard,233965,2019-01-13 11:17:14,17313,15388,7.99,7.04,0.01735,0.11858
20190114193123,https://webarchive.loc.gov/all/20190114193123/https://twitter.com/tulsigabbard,237559,2019-01-14 19:31:23,20907,3594,9.65,1.54,0.01877,0.03097
20190115232258,https://web.archive.org/web/20190115232258/https://twitter.com/TulsiGabbard,238606,2019-01-15 23:22:58,21954,1047,10.13,0.44,0.01808,0.01044
20190117003346,https://web.archive.org/web/20190117003346/https://twitter.com/TulsiGabbard,239424,2019-01-17 00:33:46,22772,818,10.51,0.34,0.01745,0.00902
20190118225109,https://web.archive.org/web/20190118225109/https://twitter.com/TulsiGabbard,240764,2019-01-18 22:51:09,24112,1340,11.13,0.56,0.01639,0.00804
20190120221619,https://web.archive.org/web/20190120221619/https://twitter.com/TulsiGabbard,241558,2019-01-20 22:16:19,24906,794,11.5,0.33,0.01517,0.00465
20190121223731,https://web.archive.org/web/20190121223731/https://twitter.com/TulsiGabbard,242209,2019-01-21 22:37:31,25557,651,11.8,0.27,0.01477,0.00743
20190122225108,https://web.archive.org/web/20190122225108/https://twitter.com/TulsiGabbard,242835,2019-01-22 22:51:08,26183,626,12.09,0.26,0.01441,0.00718
20190124222753,https://web.archive.org/web/20190124222753/https://twitter.com/tulsigabbard,243971,2019-01-24 22:27:53,27319,1136,12.61,0.47,0.01374,0.00663
